registro,Ener_1_mean_50,Ener_1_variance_50,Ener_2_mean_50,Ener_2_variance_50,Ener_3_mean_50,Ener_3_variance_50,Ener_5_mean_50,Ener_5_variance_50,Ener_6_mean_50,Ener_6_variance_50,Ener_7_mean_50,Ener_7_variance_50
438,81.01729334860391,2.4849434274503546,121.34258898673326,31.596427597770894,20.261469914416235,0.32922409337364467,9.313776142846915,0.060273432795111735,963.2719519229878,2.3591074247789656,508.12572066763147,0.9917888402584099
439,81.09736045102198,2.410266593141741,121.54005405196956,28.161816855661375,20.26250049554651,0.32937548600111644,9.320645609517602,0.057298090376782504,963.1628613998994,2.3948189458250466,508.1569796478641,0.9681194206294337
440,81.19149554638244,2.6118861399823587,121.44094872841613,28.94315320868395,20.267983253473805,0.33116623282351565,9.326174746887933,0.05385719395565877,963.0429588762948,2.4098522676990886,508.15231401436597,0.9782958905595475
441,81.29097734619745,2.783648836435848,121.54272906792501,29.743940173254245,20.260661422394136,0.32901903868238586,9.329586831295106,0.05247931302684478,962.920360075389,2.4071796257364886,508.1518257416865,0.9785669727305045
442,81.37005984591555,2.975049995228685,121.4746435636485,29.787698874195588,20.274320033653595,0.3243387084932455,9.332832238767136,0.051348394829047184,962.7966488738806,2.4352773219135617,508.1629181086651,1.0000139524413547
443,81.47176207635547,3.120740412663595,121.82724146715518,37.43147665053071,20.27219003023349,0.32438311656787633,9.336844607354298,0.05080030959649724,962.6686030205435,2.4943647545540237,508.18864346606193,0.9790650730064202
444,81.45073417590206,3.0754597021877124,121.75611669599232,37.37896860578951,20.305019044031322,0.3325878173128805,9.343038719254778,0.05043630713347455,962.542853209188,2.594690867984919,508.2025788208281,0.9745037492575969
445,81.48460678588512,3.2410164976913007,121.71241650254441,37.46778440452982,20.326131480653437,0.32785774660515576,9.350332173328233,0.05140566008253083,962.4149782346196,2.6664216794020152,508.28662245417553,0.9444987939043985
446,81.65090197624122,3.8431548817713743,121.80734790919699,38.36116862772299,20.31576035398972,0.3438206666579463,9.362341428236574,0.05313209171436247,962.29173485076,2.750082715230002,508.336864343679,0.988793306747334
447,81.69420750050224,4.0665981686850055,122.03454620994418,39.003078613468865,20.312274755505793,0.3416591693167907,9.372056403701368,0.05421339022775489,962.1744856330916,2.759918482584715,508.3382345065732,0.9883522000115894
448,81.80409049326084,3.6516888842117257,122.1898995549027,41.577729366203485,20.32232080533323,0.3404614933641732,9.381696565662276,0.0562729549367627,962.0586365147769,2.7942536677349055,508.37065869387317,1.0737500572395262
449,81.87405139420191,3.4756756372015394,122.30615461803279,41.30970987340828,20.354550954873012,0.35114110601996407,9.390119389542317,0.059771644216182286,961.9416368854647,2.8682561695185536,508.4024798827693,1.0482130212294738
450,81.91565913715127,3.552359440873527,122.40358979380454,42.587330378151734,20.362467994462428,0.35618650913181193,9.401308716793356,0.06142045816325427,961.8358929118467,2.9399728571059263,508.43505455157066,1.086192136899789
451,82.00620528810722,3.741454531562587,122.48837890059588,42.61877979188739,20.394500162827363,0.33658133548431934,9.416307499596362,0.06439552510664108,961.7254190696902,2.979347970276713,508.4489406191842,1.0918824141507573
452,82.07204715760699,3.805392789760049,122.62207323975515,43.31111942328977,20.436460046026756,0.3201312390530411,9.434648909403744,0.06424892895155329,961.6211860823602,3.040597595142727,508.4919949880059,0.991528926289924
453,82.0783660699443,3.798358300181146,122.61530575611968,43.27886222644089,20.46670196007595,0.33844837964862334,9.45594871624999,0.0632172854851894,961.5168816503694,3.1203475076203486,508.5531833738498,0.9683142402213127
454,82.19501425997245,3.9089848499341597,122.7607314018085,46.023606910952275,20.489509215549912,0.34244580789762524,9.479669645599808,0.06387432274267846,961.4122319078394,3.2038264180461415,508.5451016923722,0.9710308789000323
455,82.25063754281264,4.177477655466623,123.08999871736147,50.28013377338947,20.49029479845043,0.3427488139629206,9.50306625502055,0.06630516857498162,961.3106965520944,3.26252072119345,508.5607562757476,0.9711267834261913
456,82.25714698522447,4.177899527121564,123.05783316217222,50.40570260301623,20.481312414913223,0.3420662180325979,9.525597229911181,0.07738597042336441,961.202425196744,3.3580187361724603,508.5788099913436,0.974832682825629
457,82.37029712444706,4.428662190512881,123.55411313024851,47.501228865733445,20.515208396800123,0.37361198435455917,9.55026383377956,0.0983184499434138,961.1009848875599,3.4127644365788194,508.6097030830067,0.9365362679715526
458,82.40991203234043,4.531589466843723,123.66016258451089,46.57202373874149,20.56986919587109,0.4726893832827555,9.575941747031614,0.11808343990727518,960.9955337541364,3.421267611691745,508.631479817926,0.8760888367084064
459,82.48418857266664,4.711441207701833,124.04145043995516,45.950052467490124,20.59786984319044,0.46737850118711893,9.602092745837805,0.14184112036541666,960.8963858027319,3.406788069041931,508.65204687314787,0.8985561464210479
460,82.58830364401676,4.815861686800428,124.36180478052384,47.86057454078711,20.621435256464014,0.47290187421702634,9.630530467146139,0.1771007616001141,960.7964206463139,3.402626505366337,508.6871249214094,0.9399857992373772
461,82.68669287338571,4.8575837415946355,124.45005131888179,47.081125695809085,20.681653783632328,0.4455346642730518,9.657932672687807,0.20806825793700826,960.6919661614943,3.393681456088859,508.74923021230194,0.828196722312571
462,82.79334829603268,4.559913772114872,124.5264280235161,46.26232332383455,20.68895131773845,0.43786760857646834,9.679886987242917,0.22583499294174134,960.588110098951,3.3821285581964706,508.7560026090707,0.8221427347865435
463,82.9156881031594,4.568237117857278,124.7015339809704,44.81577323221385,20.71951308369531,0.45317292958275696,9.704227773040548,0.24670318543101802,960.4935175270398,3.3696470685598383,508.78374561441245,0.9336143510880808
464,83.00400454744862,4.564822861744519,124.88886696682104,46.32443342405222,20.751633678567117,0.4474996167859462,9.72682982444521,0.26568289605798623,960.400196257694,3.329012713905168,508.78713904696093,0.9348836274701317
465,83.09408090091124,4.661529314016966,125.24033357917784,43.65561806532414,20.771190675214836,0.43381340224547416,9.746199475838202,0.2799545590058374,960.2987496005835,3.280269399624515,508.82009315060975,0.8964812179049038
466,83.20103979235182,4.4243007882365895,125.45126453204361,41.95966798650982,20.790087624707883,0.42637060566728846,9.76385985265573,0.2916318083565161,960.1947312213065,3.212675630915436,508.7782621006035,1.0120673822120771
467,83.29785383557086,4.525909080911864,125.64848633449026,42.44892471146862,20.79840277646564,0.4210858592452422,9.774924916931068,0.29904945523095383,960.0841858081479,3.081866821121756,508.7775681698129,1.0129976447134121
468,83.40332224076705,4.422587980077025,125.6525198793915,42.45757774435411,20.82272507933473,0.4469454530435722,9.787380354512925,0.31078897077998463,959.9835894827534,2.98414980281348,508.78786135558585,1.0441955913531362
469,83.47673196878503,4.174472623998803,125.89067122640334,41.178810231478735,20.83005618160576,0.4450956210894346,9.8059823157346,0.3277975326139851,959.8801472072585,2.8631597655799337,508.89624007794475,1.2932638842830397
470,83.56363095548008,4.3733190310802925,125.9738415754106,41.74294663255513,20.847649334814665,0.45810563739730314,9.827721821483825,0.3427240910675899,959.7794784934912,2.7826318410663724,508.91597638755616,1.3452637319939003
471,83.6872546778437,4.701839332340632,126.43022548828458,35.74685440167673,20.848232615120487,0.4578540584550114,9.848337532503045,0.3569827269065189,959.6748269510886,2.6666294001058626,508.9390195323046,1.2925533652393388
472,83.79751525091368,4.76896907326292,126.73623744872292,37.7344915527937,20.883893054517568,0.48941210776358546,9.869547073819602,0.37138329309857293,959.5659694111644,2.540335646907708,508.9618744685837,1.3111634606926326
473,83.85988371171072,4.81558732832719,126.72429954867457,37.8148967464888,20.882678631423914,0.48800324617553276,9.89760158618196,0.3893717702157439,959.4636192261493,2.389117476068431,508.96120470083457,1.3109843221140693
474,84.0182970910344,4.535296116191573,127.05841682309011,37.005483052112524,20.923996888915596,0.5009648945188172,9.92733554621956,0.39830853932484256,959.3593073923513,2.272149050012651,508.9509714565271,1.302084131968143
475,84.13187442872244,4.095502506273941,127.23768445210844,34.50817559665854,20.95472698876789,0.48658208044186424,9.957236457807687,0.40482009138123604,959.254868458342,2.151810112846123,508.929577415075,1.310926903370238
476,84.27319589631526,4.190429144106244,127.32852718721952,34.15778378665235,20.974184044189872,0.48103988156611355,9.989119218194244,0.4152993008194898,959.1481941330289,1.9728200145985881,508.99046289077705,1.256514002743986
477,84.41021627576629,4.359122999483665,127.46182532815153,33.708392728556014,20.985661690259192,0.47421077028745606,10.019744864385856,0.4239094273474146,959.039534421198,1.7973441687354212,508.9850785831355,1.2628537604216898
478,84.47687686202795,4.433422239126152,127.64799691488766,32.08740458818492,21.019379293445766,0.498847735831154,10.04991135262971,0.4266983177379034,958.9351885056319,1.6581177010416983,508.9488496066229,1.3217955926664522
479,84.60674450059574,4.25151537606113,127.69139551638025,31.623992569383407,21.05012175152855,0.4814507072759583,10.081524706817788,0.42701263123952243,958.8366393944073,1.5102910603040947,508.93894619424924,1.3121118920406303
480,84.69144854669184,3.938733863049494,127.85717588509925,30.35985900505149,21.058629953397357,0.492229367502956,10.110577403859567,0.41932017832832613,958.7474393230414,1.415725627275667,508.93038153504295,1.3413893454913026
481,84.77322012664479,4.188592907831178,127.91164101278224,30.66464315172745,21.080387819090465,0.483509504329267,10.13938697630593,0.41312066583832735,958.6609960076801,1.3201208830236826,508.95301312965506,1.3094877468478479
482,84.91068178178175,3.770291860932553,127.9841642005234,30.72181590656473,21.115510616856294,0.4704986138019086,10.170750739065102,0.3993839427989543,958.5836765629842,1.2334500229870442,509.01428615047024,1.2755961650639116
483,84.8728214759393,3.897864761628761,128.26760069075178,32.55094768532909,21.14084808489266,0.47961263817499517,10.203347598029746,0.38582482897236825,958.510144411925,1.1562671440026058,509.05693874721635,1.3360652973473486
484,84.98249342350184,3.9119475925032043,128.22526339033783,32.250418991296044,21.138532207565877,0.48004711674758505,10.232516990474132,0.3734150258383247,958.4382603152216,1.0601923267278512,509.0842913073559,1.3677733605589688
485,85.1157871228238,3.6495593611527513,128.2820333869868,32.459252675421816,21.142062603774065,0.4824287533928211,10.263294780978194,0.35938347518283803,958.3710223064564,0.9568732889678362,509.0925954899028,1.370790704429631
486,85.22685745559015,3.1509300973887004,128.336228292569,32.77401654623717,21.20851994609121,0.4666632867162802,10.294173399263174,0.34516283970355066,958.3062468309436,0.8831129259116403,509.10704045238475,1.3625306509116506
487,85.38194387952521,3.361622941417337,128.32675207930257,32.71528472943868,21.219660724104816,0.4681345262023372,10.321858910191045,0.32916159860665073,958.2388607352981,0.8104774122747752,509.1107812466622,1.359598185787298
488,85.4483014127174,3.3746857544239415,128.55361545558313,32.84143018753991,21.23836371126139,0.4969089424739596,10.348971787041137,0.30809543214126056,958.1740998748568,0.747041718980627,509.1626252624335,1.4461963995717015
489,85.53043277763138,3.2348796013817736,128.78863125811347,30.47179921873183,21.27508625753873,0.4984879766744448,10.378746713406679,0.287266951710731,958.1158203060116,0.6604799725946492,509.16211256449986,1.4468486680879247
490,85.64971806780068,3.7069935972936374,129.01700167528742,26.722889929338876,21.31027948973535,0.5092254844181412,10.413037475109327,0.26053964292668363,958.0615432724121,0.5942062247396983,509.22131063743507,1.357143080390363
491,85.74317543430917,3.9385943311381872,129.10402790461373,26.901685929968504,21.354121906658417,0.5082263498726748,10.442895966184357,0.2321317131844754,958.0045550538784,0.5395886254785845,509.27232274541876,1.346348076540247
492,85.7857346877316,3.9206187475590824,129.40877973773206,25.567007648026536,21.38818982582899,0.5027749401501892,10.4715578926034,0.202938488432579,957.9461817806322,0.5134119325761775,509.2418723784348,1.3858879139543057
493,85.8662150738327,4.060463436827942,129.26354497301384,23.159874336722233,21.421674341631384,0.4783086813460825,10.498518705196846,0.17857450723911403,957.8887195421074,0.5191159496494192,509.2224661301453,1.437272153254898
494,85.9720674144263,3.783490188232304,129.43153303538395,21.523693275411503,21.433649432505035,0.48083828892693625,10.524789607072732,0.1577249313112782,957.8387025119571,0.5235141108719019,509.2643181934943,1.4532030569532168
495,86.00739778824169,3.754861865943146,129.7231767123894,19.95216723523537,21.46042297175763,0.4784291031022438,10.549247157068084,0.14118198026532452,957.7910739504193,0.5233609121352704,509.2299001758799,1.4487642698429304
496,85.98680527539175,3.713363280657791,129.88885991909083,20.99378730540099,21.532228225025825,0.4207329246507172,10.572005572626665,0.12888982692895187,957.7434624543246,0.525101091263278,509.23459464467146,1.4572421093722463
497,86.09389664567288,4.133068911500515,130.0063039857561,21.466879709350483,21.55420483579868,0.39996441111588343,10.595492348721143,0.11297786402910047,957.6877351535201,0.5078149940480364,509.2517008092807,1.4362455330248576
498,86.19743399635828,3.940529994724945,129.9340972338237,21.12185031387109,21.587743775958014,0.38473712395044357,10.618368089316727,0.09839012042928871,957.6335997022936,0.5010697218873075,509.2472407164091,1.4262819988454745
499,86.30204787127339,3.667448945410109,130.14664658471665,20.817383413758886,21.594029328566744,0.38310551894258116,10.637935982719048,0.08485477075090514,957.5791836371667,0.5234550829248986,509.2792268670325,1.447515958836123
500,86.41014182911591,3.708123504433493,130.38224042248237,24.106700296551434,21.619108495610877,0.37743020153205337,10.658017021338974,0.06853180070251698,957.5190332902458,0.5406439394598911,509.3033377064086,1.5024256049421554
